date,year,month,day,hour,value
1/1/2015,2015,1,1,0,22
1/1/2015,2015,1,1,1,9
1/1/2015,2015,1,1,2,9
1/1/2015,2015,1,1,3,13
1/1/2015,2015,1,1,4,10
1/1/2015,2015,1,1,5,6
1/1/2015,2015,1,1,6,8
1/1/2015,2015,1,1,7,17
1/1/2015,2015,1,1,8,11
1/1/2015,2015,1,1,9,33
1/1/2015,2015,1,1,10,37
1/1/2015,2015,1,1,11,40
1/1/2015,2015,1,1,12,63
1/1/2015,2015,1,1,13,62
1/1/2015,2015,1,1,14,44
1/1/2015,2015,1,1,15,48
1/1/2015,2015,1,1,16,51
1/1/2015,2015,1,1,17,82
1/1/2015,2015,1,1,18,87
1/1/2015,2015,1,1,19,106
1/1/2015,2015,1,1,20,123
1/1/2015,2015,1,1,21,136
1/1/2015,2015,1,1,22,139
1/1/2015,2015,1,1,23,154
1/2/2015,2015,1,2,0,126
1/2/2015,2015,1,2,1,98
1/2/2015,2015,1,2,2,66
1/2/2015,2015,1,2,3,45
1/2/2015,2015,1,2,4,28
1/2/2015,2015,1,2,5,12
1/2/2015,2015,1,2,6,12
1/2/2015,2015,1,2,7,16
1/2/2015,2015,1,2,8,13
1/2/2015,2015,1,2,9,24
1/2/2015,2015,1,2,10,34
1/2/2015,2015,1,2,11,13
1/2/2015,2015,1,2,12,19
1/2/2015,2015,1,2,13,26
1/2/2015,2015,1,2,14,26
1/2/2015,2015,1,2,15,41
1/2/2015,2015,1,2,16,85
1/2/2015,2015,1,2,17,108
1/2/2015,2015,1,2,18,87
1/2/2015,2015,1,2,19,102
1/2/2015,2015,1,2,20,117
1/2/2015,2015,1,2,21,125
1/2/2015,2015,1,2,22,145
1/2/2015,2015,1,2,23,157
1/3/2015,2015,1,3,0,163
1/3/2015,2015,1,3,1,176
1/3/2015,2015,1,3,2,193
1/3/2015,2015,1,3,3,198
1/3/2015,2015,1,3,4,214
1/3/2015,2015,1,3,5,222
1/3/2015,2015,1,3,6,209
1/3/2015,2015,1,3,7,201
1/3/2015,2015,1,3,8,179
1/3/2015,2015,1,3,9,169
1/3/2015,2015,1,3,10,147
1/3/2015,2015,1,3,11,158
1/3/2015,2015,1,3,12,170
1/3/2015,2015,1,3,13,182
1/3/2015,2015,1,3,14,172
1/3/2015,2015,1,3,15,178
1/3/2015,2015,1,3,16,193
1/3/2015,2015,1,3,17,214
1/3/2015,2015,1,3,18,241
1/3/2015,2015,1,3,19,262
1/3/2015,2015,1,3,20,264
1/3/2015,2015,1,3,21,305
1/3/2015,2015,1,3,22,290
1/3/2015,2015,1,3,23,322
1/4/2015,2015,1,4,0,272
1/4/2015,2015,1,4,1,247
1/4/2015,2015,1,4,2,241
1/4/2015,2015,1,4,3,206
1/4/2015,2015,1,4,4,163
1/4/2015,2015,1,4,5,137
1/4/2015,2015,1,4,6,144
1/4/2015,2015,1,4,7,166
1/4/2015,2015,1,4,8,160
1/4/2015,2015,1,4,9,115
1/4/2015,2015,1,4,10,106
1/4/2015,2015,1,4,11,107
1/4/2015,2015,1,4,12,112
1/4/2015,2015,1,4,13,114
1/4/2015,2015,1,4,14,158
1/4/2015,2015,1,4,15,176
1/4/2015,2015,1,4,16,195
1/4/2015,2015,1,4,17,225
1/4/2015,2015,1,4,18,269
1/4/2015,2015,1,4,19,305
1/4/2015,2015,1,4,20,360
1/4/2015,2015,1,4,21,279
1/4/2015,2015,1,4,22,321
1/4/2015,2015,1,4,23,250
1/5/2015,2015,1,5,0,171
1/5/2015,2015,1,5,1,146
1/5/2015,2015,1,5,2,150
1/5/2015,2015,1,5,3,142
1/5/2015,2015,1,5,4,148
1/5/2015,2015,1,5,5,186
1/5/2015,2015,1,5,6,178
1/5/2015,2015,1,5,7,153
1/5/2015,2015,1,5,8,159
1/5/2015,2015,1,5,9,185
1/5/2015,2015,1,5,10,181
1/5/2015,2015,1,5,11,139
1/5/2015,2015,1,5,12,36
1/5/2015,2015,1,5,13,22
1/5/2015,2015,1,5,14,14
1/5/2015,2015,1,5,15,15
1/5/2015,2015,1,5,16,12
1/5/2015,2015,1,5,17,9
1/5/2015,2015,1,5,18,25
1/5/2015,2015,1,5,19,29
1/5/2015,2015,1,5,20,27
1/5/2015,2015,1,5,21,23
1/5/2015,2015,1,5,22,15
1/5/2015,2015,1,5,23,16
1/6/2015,2015,1,6,0,16
1/6/2015,2015,1,6,1,15
1/6/2015,2015,1,6,2,16
1/6/2015,2015,1,6,3,20
1/6/2015,2015,1,6,4,10
1/6/2015,2015,1,6,5,17
1/6/2015,2015,1,6,6,16
1/6/2015,2015,1,6,7,22
1/6/2015,2015,1,6,8,23
1/6/2015,2015,1,6,9,17
1/6/2015,2015,1,6,10,23
1/6/2015,2015,1,6,11,13
1/6/2015,2015,1,6,12,17
1/6/2015,2015,1,6,13,32
1/6/2015,2015,1,6,14,36
1/6/2015,2015,1,6,15,41
1/6/2015,2015,1,6,16,54
1/6/2015,2015,1,6,17,64
1/6/2015,2015,1,6,18,61
1/6/2015,2015,1,6,19,92
1/6/2015,2015,1,6,20,102
1/6/2015,2015,1,6,21,96
1/6/2015,2015,1,6,22,112
1/6/2015,2015,1,6,23,121
1/7/2015,2015,1,7,0,134
1/7/2015,2015,1,7,1,159
1/7/2015,2015,1,7,2,109
1/7/2015,2015,1,7,3,57
1/7/2015,2015,1,7,4,30
1/7/2015,2015,1,7,5,20
1/7/2015,2015,1,7,6,29
1/7/2015,2015,1,7,7,29
1/7/2015,2015,1,7,8,41
1/7/2015,2015,1,7,9,51
1/7/2015,2015,1,7,10,68
1/7/2015,2015,1,7,11,74
1/7/2015,2015,1,7,12,58
1/7/2015,2015,1,7,13,59
1/7/2015,2015,1,7,14,73
1/7/2015,2015,1,7,15,74
1/7/2015,2015,1,7,16,84
1/7/2015,2015,1,7,17,94
1/7/2015,2015,1,7,18,85
1/7/2015,2015,1,7,19,85
1/7/2015,2015,1,7,20,107
1/7/2015,2015,1,7,21,109
1/7/2015,2015,1,7,22,74
1/7/2015,2015,1,7,23,65
1/8/2015,2015,1,8,0,78
1/8/2015,2015,1,8,1,66
1/8/2015,2015,1,8,2,86
1/8/2015,2015,1,8,3,132
1/8/2015,2015,1,8,4,203
1/8/2015,2015,1,8,5,197
1/8/2015,2015,1,8,6,151
1/8/2015,2015,1,8,7,143
1/8/2015,2015,1,8,8,122
1/8/2015,2015,1,8,9,106
1/8/2015,2015,1,8,10,84
1/8/2015,2015,1,8,11,91
1/8/2015,2015,1,8,12,105
1/8/2015,2015,1,8,13,124
1/8/2015,2015,1,8,14,178
