date,year,month,day,hour,value
1/1/2013,2013,1,1,0,31
1/1/2013,2013,1,1,1,32
1/1/2013,2013,1,1,2,21
1/1/2013,2013,1,1,3,16
1/1/2013,2013,1,1,4,15
1/1/2013,2013,1,1,5,9
1/1/2013,2013,1,1,6,9
1/1/2013,2013,1,1,7,7
1/1/2013,2013,1,1,8,14
1/1/2013,2013,1,1,9,11
1/1/2013,2013,1,1,10,9
1/1/2013,2013,1,1,11,10
1/1/2013,2013,1,1,12,16
1/1/2013,2013,1,1,13,17
1/1/2013,2013,1,1,14,15
1/1/2013,2013,1,1,15,13
1/1/2013,2013,1,1,16,16
1/1/2013,2013,1,1,17,15
1/1/2013,2013,1,1,18,20
1/1/2013,2013,1,1,19,17
1/1/2013,2013,1,1,20,16
1/1/2013,2013,1,1,21,19
1/1/2013,2013,1,1,22,13
1/1/2013,2013,1,1,23,19
1/2/2013,2013,1,2,0,15
1/2/2013,2013,1,2,1,19
1/2/2013,2013,1,2,2,16
1/2/2013,2013,1,2,3,17
1/2/2013,2013,1,2,4,17
1/2/2013,2013,1,2,5,17
1/2/2013,2013,1,2,6,15
1/2/2013,2013,1,2,7,13
1/2/2013,2013,1,2,8,15
1/2/2013,2013,1,2,9,15
1/2/2013,2013,1,2,10,16
1/2/2013,2013,1,2,11,13
1/2/2013,2013,1,2,12,19
1/2/2013,2013,1,2,13,20
1/2/2013,2013,1,2,14,19
1/2/2013,2013,1,2,15,19
1/2/2013,2013,1,2,16,25
1/2/2013,2013,1,2,17,22
1/2/2013,2013,1,2,18,25
1/2/2013,2013,1,2,19,20
1/2/2013,2013,1,2,20,19
1/2/2013,2013,1,2,21,21
1/2/2013,2013,1,2,22,27
1/2/2013,2013,1,2,23,23
1/3/2013,2013,1,3,0,21
1/3/2013,2013,1,3,1,20
1/3/2013,2013,1,3,2,18
1/3/2013,2013,1,3,3,20
1/3/2013,2013,1,3,4,20
1/3/2013,2013,1,3,5,13
1/3/2013,2013,1,3,6,13
1/3/2013,2013,1,3,7,17
1/3/2013,2013,1,3,8,22
1/3/2013,2013,1,3,9,29
1/3/2013,2013,1,3,10,26
1/3/2013,2013,1,3,11,26
1/3/2013,2013,1,3,12,18
1/3/2013,2013,1,3,13,20
1/3/2013,2013,1,3,14,26
1/3/2013,2013,1,3,15,24
1/3/2013,2013,1,3,16,18
1/3/2013,2013,1,3,17,25
1/3/2013,2013,1,3,18,34
1/3/2013,2013,1,3,19,37
1/3/2013,2013,1,3,20,36
1/3/2013,2013,1,3,21,42
1/3/2013,2013,1,3,22,40
1/3/2013,2013,1,3,23,37
1/4/2013,2013,1,4,0,33
1/4/2013,2013,1,4,1,35
1/4/2013,2013,1,4,2,58
1/4/2013,2013,1,4,3,56
1/4/2013,2013,1,4,4,62
1/4/2013,2013,1,4,5,37
1/4/2013,2013,1,4,6,37
1/4/2013,2013,1,4,7,41
1/4/2013,2013,1,4,8,41
1/4/2013,2013,1,4,9,39
1/4/2013,2013,1,4,10,48
1/4/2013,2013,1,4,11,59
1/4/2013,2013,1,4,12,63
1/4/2013,2013,1,4,13,74
1/4/2013,2013,1,4,14,69
1/4/2013,2013,1,4,15,79
1/4/2013,2013,1,4,16,89
1/4/2013,2013,1,4,17,94
1/4/2013,2013,1,4,18,113
1/4/2013,2013,1,4,19,132
1/4/2013,2013,1,4,20,186
1/4/2013,2013,1,4,21,205
1/4/2013,2013,1,4,22,204
1/4/2013,2013,1,4,23,198
1/5/2013,2013,1,5,0,176
1/5/2013,2013,1,5,1,111
1/5/2013,2013,1,5,2,140
1/5/2013,2013,1,5,3,78
1/5/2013,2013,1,5,4,30
1/5/2013,2013,1,5,5,31
1/5/2013,2013,1,5,6,34
1/5/2013,2013,1,5,7,29
1/5/2013,2013,1,5,8,40
1/5/2013,2013,1,5,9,43
1/5/2013,2013,1,5,10,43
1/5/2013,2013,1,5,11,39
1/5/2013,2013,1,5,12,38
1/5/2013,2013,1,5,13,37
1/5/2013,2013,1,5,14,37
1/5/2013,2013,1,5,15,36
1/5/2013,2013,1,5,16,41
1/5/2013,2013,1,5,17,49
1/5/2013,2013,1,5,18,69
1/5/2013,2013,1,5,19,86
1/5/2013,2013,1,5,20,73
1/5/2013,2013,1,5,21,64
1/5/2013,2013,1,5,22,72
1/5/2013,2013,1,5,23,72
1/6/2013,2013,1,6,0,49
1/6/2013,2013,1,6,1,48
1/6/2013,2013,1,6,2,34
1/6/2013,2013,1,6,3,40
1/6/2013,2013,1,6,4,39
1/6/2013,2013,1,6,5,30
1/6/2013,2013,1,6,6,32
1/6/2013,2013,1,6,7,41
1/6/2013,2013,1,6,8,45
1/6/2013,2013,1,6,9,61
1/6/2013,2013,1,6,10,50
1/6/2013,2013,1,6,11,65
1/6/2013,2013,1,6,12,70
1/6/2013,2013,1,6,13,78
1/6/2013,2013,1,6,14,108
1/6/2013,2013,1,6,15,142
1/6/2013,2013,1,6,16,193
1/6/2013,2013,1,6,17,204
1/6/2013,2013,1,6,18,266
1/6/2013,2013,1,6,19,335
1/6/2013,2013,1,6,20,392
1/6/2013,2013,1,6,21,413
1/6/2013,2013,1,6,22,339
1/6/2013,2013,1,6,23,285
1/7/2013,2013,1,7,0,236
1/7/2013,2013,1,7,1,173
1/7/2013,2013,1,7,2,159
1/7/2013,2013,1,7,3,128
1/7/2013,2013,1,7,4,99
1/7/2013,2013,1,7,5,89
1/7/2013,2013,1,7,6,88
1/7/2013,2013,1,7,7,84
1/7/2013,2013,1,7,8,71
1/7/2013,2013,1,7,9,76
1/7/2013,2013,1,7,10,78
1/7/2013,2013,1,7,11,89
1/7/2013,2013,1,7,12,102
1/7/2013,2013,1,7,13,113
1/7/2013,2013,1,7,14,134
1/7/2013,2013,1,7,15,33
1/7/2013,2013,1,7,16,133
1/7/2013,2013,1,7,17,150
1/7/2013,2013,1,7,18,164
1/7/2013,2013,1,7,19,194
1/7/2013,2013,1,7,20,233
1/7/2013,2013,1,7,21,250
1/7/2013,2013,1,7,22,299
1/7/2013,2013,1,7,23,333
1/8/2013,2013,1,8,0,357
1/8/2013,2013,1,8,1,390
1/8/2013,2013,1,8,2,326
1/8/2013,2013,1,8,3,402
1/8/2013,2013,1,8,4,365
1/8/2013,2013,1,8,5,257
1/8/2013,2013,1,8,6,135
1/8/2013,2013,1,8,7,159
1/8/2013,2013,1,8,8,170
1/8/2013,2013,1,8,9,36
1/8/2013,2013,1,8,10,19
1/8/2013,2013,1,8,11,20
1/8/2013,2013,1,8,12,18
1/8/2013,2013,1,8,13,19
1/8/2013,2013,1,8,14,14
1/8/2013,2013,1,8,15,11
1/8/2013,2013,1,8,16,16
1/8/2013,2013,1,8,17,19
1/8/2013,2013,1,8,18,18
1/8/2013,2013,1,8,19,21
1/8/2013,2013,1,8,20,21
1/8/2013,2013,1,8,21,17
1/8/2013,2013,1,8,22,19
1/8/2013,2013,1,8,23,23
1/9/2013,2013,1,9,0,29
1/9/2013,2013,1,9,1,22
1/9/2013,2013,1,9,2,18
1/9/2013,2013,1,9,3,24
1/9/2013,2013,1,9,4,22
1/9/2013,2013,1,9,5,17
1/9/2013,2013,1,9,6,27
1/9/2013,2013,1,9,7,44
1/9/2013,2013,1,9,8,46
1/9/2013,2013,1,9,9,35
1/9/2013,2013,1,9,10,48
1/9/2013,2013,1,9,11,59
1/9/2013,2013,1,9,12,69
1/9/2013,2013,1,9,13,72
1/9/2013,2013,1,9,14,59
1/9/2013,2013,1,9,15,57
1/9/2013,2013,1,9,16,67
1/9/2013,2013,1,9,17,75
1/9/2013,2013,1,9,18,15
1/9/2013,2013,1,9,19,38
1/9/2013,2013,1,9,20,41
1/9/2013,2013,1,9,21,63
1/9/2013,2013,1,9,22,234
1/9/2013,2013,1,9,23,305
1/10/2013,2013,1,10,0,304
1/10/2013,2013,1,10,1,303
1/10/2013,2013,1,10,2,221
1/10/2013,2013,1,10,3,179
1/10/2013,2013,1,10,4,162
1/10/2013,2013,1,10,5,111
1/10/2013,2013,1,10,6,114
1/10/2013,2013,1,10,7,81
1/10/2013,2013,1,10,8,56
1/10/2013,2013,1,10,9,63
1/10/2013,2013,1,10,10,79
1/10/2013,2013,1,10,11,84
1/10/2013,2013,1,10,12,97
1/10/2013,2013,1,10,13,111
1/10/2013,2013,1,10,14,167
1/10/2013,2013,1,10,15,279
1/10/2013,2013,1,10,16,395
1/10/2013,2013,1,10,17,449
1/10/2013,2013,1,10,18,389
1/10/2013,2013,1,10,19,421
1/10/2013,2013,1,10,20,486
1/10/2013,2013,1,10,21,486
1/10/2013,2013,1,10,22,488
1/10/2013,2013,1,10,23,434
1/11/2013,2013,1,11,0,425
1/11/2013,2013,1,11,1,418
1/11/2013,2013,1,11,2,416
1/11/2013,2013,1,11,3,402
1/11/2013,2013,1,11,4,429
1/11/2013,2013,1,11,5,408
1/11/2013,2013,1,11,6,456
1/11/2013,2013,1,11,7,434
1/11/2013,2013,1,11,8,391
1/11/2013,2013,1,11,9,377
1/11/2013,2013,1,11,10,377
1/11/2013,2013,1,11,11,361
1/11/2013,2013,1,11,12,343
1/11/2013,2013,1,11,13,356
1/11/2013,2013,1,11,14,353
1/11/2013,2013,1,11,15,340
1/11/2013,2013,1,11,16,146
1/11/2013,2013,1,11,17,216
1/11/2013,2013,1,11,18,291
1/11/2013,2013,1,11,19,325
1/11/2013,2013,1,11,20,292
1/11/2013,2013,1,11,21,371
1/11/2013,2013,1,11,22,369
1/11/2013,2013,1,11,23,374
1/12/2013,2013,1,12,0,391
1/12/2013,2013,1,12,1,442
1/12/2013,2013,1,12,2,425
1/12/2013,2013,1,12,3,442
1/12/2013,2013,1,12,4,287
1/12/2013,2013,1,12,5,275
1/12/2013,2013,1,12,6,174
1/12/2013,2013,1,12,7,278
1/12/2013,2013,1,12,8,-999
1/12/2013,2013,1,12,9,319
1/12/2013,2013,1,12,10,383
1/12/2013,2013,1,12,11,472
1/12/2013,2013,1,12,12,458
1/12/2013,2013,1,12,13,529
1/12/2013,2013,1,12,14,802
1/12/2013,2013,1,12,15,845
1/12/2013,2013,1,12,16,810
1/12/2013,2013,1,12,17,776
1/12/2013,2013,1,12,18,824
1/12/2013,2013,1,12,19,886
1/12/2013,2013,1,12,20,852
1/12/2013,2013,1,12,21,858
1/12/2013,2013,1,12,22,805
1/12/2013,2013,1,12,23,744
1/13/2013,2013,1,13,0,731
1/13/2013,2013,1,13,1,722
1/13/2013,2013,1,13,2,684
1/13/2013,2013,1,13,3,651
1/13/2013,2013,1,13,4,673
1/13/2013,2013,1,13,5,584
1/13/2013,2013,1,13,6,475
