% Country: China
% Region: Beijing
% Population: NaN
% Max Latitude: 41.0593
% Max Longitude: 117.4992
% Min Latitude: 39.442
% Min Longitude: 115.4138
% Year, Month, Day, UTC Hour, PM2.5, PM10_mask, Retrospective
2014	5	28	16	29.68	0.00	1
2014	5	28	17	26.36	0.00	1
2014	5	28	18	22.18	0.00	1
2014	5	28	19	23.73	0.00	1
2014	5	28	20	22.83	0.00	1
2014	5	28	21	22.17	0.00	1
2014	5	28	22	23.09	0.00	1
2014	5	28	23	23.96	0.00	1
2014	5	29	0	25.16	0.00	1
2014	5	29	1	26.48	0.00	1
2014	5	29	2	25.00	0.00	1
2014	5	29	3	26.74	0.00	1
2014	5	29	4	27.52	0.00	1
2014	5	29	5	31.47	0.00	1
2014	5	29	6	33.98	0.00	1
2014	5	29	7	37.48	0.00	1
2014	5	29	8	35.96	0.00	1
2014	5	29	9	36.75	0.00	1
2014	5	29	10	35.56	0.00	1
2014	5	29	11	34.25	0.00	1
2014	5	29	12	36.29	0.00	1
2014	5	29	13	35.04	0.00	1
2014	5	29	14	39.43	0.00	1
2014	5	29	15	46.06	0.00	1
2014	5	29	16	49.47	0.00	1
2014	5	29	17	51.86	0.00	1
2014	5	29	18	48.44	0.00	1
2014	5	29	19	45.10	0.00	1
2014	5	29	20	40.05	0.00	1
2014	5	29	21	28.99	0.00	1
2014	5	29	22	26.21	0.00	1
2014	5	29	23	22.94	0.00	1
2014	5	30	0	22.00	0.00	1
2014	5	30	1	21.26	0.00	1
2014	5	30	2	17.49	0.00	1
2014	5	30	3	20.94	0.00	1
2014	5	30	4	29.97	0.00	1
2014	5	30	5	36.74	0.00	1
2014	5	30	6	40.35	0.00	1
2014	5	30	7	43.63	0.00	1
2014	5	30	8	37.75	0.00	1
2014	5	30	9	40.52	0.00	1
2014	5	30	10	42.33	0.00	1
2014	5	30	11	46.14	0.00	1
2014	5	30	12	48.20	0.00	1
2014	5	30	13	46.98	0.00	1
2014	5	30	14	46.07	0.00	1
2014	5	30	15	47.27	0.00	1
2014	5	30	16	50.82	0.00	1
2014	5	30	17	53.32	0.00	1
2014	5	30	18	61.33	0.00	1
2014	5	30	19	67.26	0.00	1
2014	5	30	20	77.00	0.00	1
2014	5	30	21	80.76	0.00	1
2014	5	30	22	82.23	0.00	1
2014	5	30	23	83.44	0.00	1
2014	5	31	0	83.78	0.00	1
2014	5	31	1	86.26	0.00	1
2014	5	31	2	84.68	0.00	1
2014	5	31	3	79.83	0.00	1
2014	5	31	4	76.07	0.00	1
2014	5	31	5	79.75	0.00	1
2014	5	31	6	82.06	0.00	1
2014	5	31	7	75.96	0.00	1
2014	5	31	8	75.75	0.00	1
2014	5	31	9	78.11	0.00	1
2014	5	31	10	76.74	0.00	1
2014	5	31	11	75.82	0.00	1
2014	5	31	12	76.70	0.00	1
2014	5	31	13	82.26	0.00	1
2014	5	31	14	81.82	0.00	1
2014	5	31	15	83.62	0.00	1
2014	5	31	16	89.40	0.00	1
2014	5	31	17	94.72	0.00	1
2014	5	31	18	95.65	0.00	1
2014	5	31	19	94.69	0.00	1
2014	5	31	20	97.26	0.00	1
2014	5	31	21	100.00	0.00	1
2014	5	31	22	102.09	0.00	1
2014	5	31	23	104.89	0.00	1
2014	5	31	0	107.21	0.00	1
2014	6	1	0	105.64	0.00	1
2014	6	1	1	106.34	0.00	1
2014	6	1	2	106.03	0.00	1
2014	6	1	3	106.47	0.00	1
2014	6	1	4	105.58	0.00	1
2014	6	1	5	112.48	0.00	1
2014	6	1	6	96.20	0.00	1
2014	6	1	7	82.29	0.00	1
2014	6	1	8	68.76	0.00	1
2014	6	1	9	65.33	0.00	1
2014	6	1	10	59.23	0.00	1
2014	6	1	11	51.61	0.00	1
2014	6	1	12	50.52	0.00	1
2014	6	1	13	45.66	0.00	1
2014	6	1	14	45.20	0.00	1
2014	6	1	15	48.01	0.00	1
2014	6	1	16	43.65	0.00	1
2014	6	1	17	42.77	0.00	1
2014	6	1	18	41.69	0.00	1
2014	6	1	19	35.44	0.00	1
2014	6	1	20	33.62	0.00	1
2014	6	1	21	34.84	0.00	1
2014	6	1	22	33.26	0.00	1
2014	6	1	23	40.59	0.00	1
2014	6	2	0	48.25	0.00	1
2014	6	2	1	44.76	0.00	1
2014	6	2	2	46.42	0.00	1
2014	6	2	3	39.62	0.00	1
2014	6	2	4	41.99	0.00	1
2014	6	2	5	43.09	0.00	1
2014	6	2	6	40.09	0.00	1
2014	6	2	7	39.47	0.00	1
2014	6	2	8	36.29	0.00	1
2014	6	2	9	32.96	0.00	1
2014	6	2	10	31.90	0.00	1
2014	6	2	11	32.33	0.00	1
2014	6	2	12	28.77	0.00	1
2014	6	2	13	25.42	0.00	1
2014	6	2	14	23.66	0.00	1
2014	6	2	15	25.84	0.00	1
2014	6	2	16	24.87	0.00	1
2014	6	2	17	25.87	0.00	1
2014	6	2	18	23.03	0.00	1
2014	6	2	19	23.02	0.00	1
2014	6	2	20	20.61	0.00	1
2014	6	2	21	19.90	0.00	1
2014	6	2	22	19.14	0.00	1
2014	6	2	23	20.13	0.00	1
2014	6	3	0	18.88	0.00	1
2014	6	3	1	19.31	0.00	1
2014	6	3	2	19.74	0.00	1
2014	6	3	3	22.88	0.00	1
2014	6	3	4	26.61	0.00	1
2014	6	3	5	31.90	0.00	1
2014	6	3	6	36.65	0.00	1
2014	6	3	7	37.51	0.00	1
2014	6	3	8	35.78	0.00	1
2014	6	3	9	33.70	0.00	1
2014	6	3	10	34.61	0.00	1
2014	6	3	11	35.73	0.00	1
2014	6	3	12	35.69	0.00	1
2014	6	3	13	33.94	0.00	1
2014	6	3	14	35.46	0.00	1
2014	6	3	15	32.47	0.00	1
2014	6	3	16	31.65	0.00	1
2014	6	3	17	28.67	0.00	1
2014	6	3	18	24.51	0.00	1
2014	6	3	19	21.56	0.00	1
2014	6	3	20	20.64	0.00	1
2014	6	3	21	20.53	0.00	1
2014	6	3	22	21.38	0.00	1
2014	6	3	23	26.67	0.00	1
2014	6	4	0	25.66	0.00	1
2014	6	4	1	25.82	0.00	1
2014	6	4	2	26.14	0.00	1
2014	6	4	3	27.96	0.00	1
2014	6	4	4	28.83	0.00	1
2014	6	4	5	41.80	0.00	1
2014	6	4	6	47.51	0.00	1
2014	6	4	7	47.62	0.00	1
2014	6	4	8	42.38	0.00	1
2014	6	4	9	45.77	0.00	1
2014	6	4	10	47.86	0.00	1
2014	6	4	11	49.85	0.00	1
2014	6	4	12	51.93	0.00	1
2014	6	4	13	53.73	0.00	1
2014	6	4	14	56.06	0.00	1
2014	6	4	15	58.02	0.00	1
2014	6	4	16	61.53	0.00	1
2014	6	4	17	62.33	0.00	1
2014	6	4	18	52.09	0.00	1
2014	6	4	19	45.78	0.00	1
2014	6	4	20	42.27	0.00	1
2014	6	4	21	44.17	0.00	1
2014	6	4	22	44.63	0.00	1
2014	6	4	23	45.38	0.00	1
2014	6	5	0	44.93	0.00	1
2014	6	5	1	41.55	0.00	1
2014	6	5	2	40.82	0.00	1
2014	6	5	3	40.87	0.00	1
2014	6	5	4	40.77	0.00	1
2014	6	5	5	43.41	0.00	1
2014	6	5	6	45.21	0.00	1
2014	6	5	7	46.34	0.00	1
2014	6	5	8	45.21	0.00	1
2014	6	5	9	46.22	0.00	1
2014	6	5	10	50.43	0.00	1
2014	6	5	11	53.33	0.00	1
2014	6	5	12	52.81	0.00	1
2014	6	5	13	53.25	0.00	1
2014	6	5	14	54.24	0.00	1
2014	6	5	15	63.22	0.00	1
2014	6	5	16	65.49	0.00	1
2014	6	5	17	65.15	0.00	1
2014	6	5	18	61.73	0.00	1
2014	6	5	19	52.38	0.00	1
2014	6	5	20	43.56	0.00	1
2014	6	5	21	40.24	0.00	1
2014	6	5	22	39.75	0.00	1
2014	6	5	23	40.56	0.00	1
2014	6	6	0	42.07	0.00	1
2014	6	6	1	43.10	0.00	1
2014	6	6	2	44.65	0.00	1
2014	6	6	3	44.80	0.00	1
2014	6	6	4	47.87	0.00	1
2014	6	6	5	51.93	0.00	1
2014	6	6	6	57.69	0.00	1
2014	6	6	7	62.49	0.00	1
2014	6	6	8	64.63	0.00	1
2014	6	6	9	66.40	0.00	1
2014	6	6	10	69.61	0.00	1
2014	6	6	11	72.83	0.00	1
2014	6	6	12	75.28	0.00	1
2014	6	6	13	73.32	0.00	1
2014	6	6	14	70.69	0.00	1
2014	6	6	15	71.43	0.00	1
2014	6	6	16	73.42	0.00	1
2014	6	6	17	77.59	0.00	1
2014	6	6	18	73.96	0.00	1
2014	6	6	19	69.49	0.00	1
2014	6	6	20	64.73	0.00	1
2014	6	6	21	45.14	0.00	1
2014	6	6	22	22.61	0.00	1
2014	6	6	23	14.15	0.00	1
2014	6	7	0	14.18	0.00	1
2014	6	7	1	8.60	0.00	1
2014	6	7	2	6.00	0.00	1
2014	6	7	3	7.96	0.00	1
2014	6	7	4	8.83	0.00	1
2014	6	7	5	9.87	0.00	1
2014	6	7	6	10.41	0.00	1
2014	6	7	7	10.40	0.00	1
2014	6	7	8	10.17	0.00	1
2014	6	7	9	10.01	0.00	1
2014	6	7	10	9.92	0.00	1
2014	6	7	11	9.62	0.00	1
2014	6	7	12	9.77	0.00	1
2014	6	7	13	9.43	0.00	1
2014	6	7	14	9.73	0.00	1
2014	6	7	15	11.86	0.00	1
2014	6	7	16	10.47	0.00	1
2014	6	7	17	5.73	0.00	1
2014	6	7	18	5.30	0.00	1
2014	6	7	19	3.59	0.00	1
2014	6	7	20	5.36	0.00	1
2014	6	7	21	4.38	0.00	1
2014	6	7	22	3.96	0.00	1
2014	6	7	23	3.89	0.00	1
2014	6	8	0	4.47	0.00	1
2014	6	8	1	4.83	0.00	1
2014	6	8	2	4.82	0.00	1
2014	6	8	3	6.17	0.00	1
2014	6	8	4	8.30	0.00	1
2014	6	8	5	11.88	0.00	1
2014	6	8	6	15.89	0.00	1
2014	6	8	7	18.72	0.00	1
2014	6	8	8	19.49	0.00	1
2014	6	8	9	22.73	0.00	1
2014	6	8	10	21.95	0.00	1
2014	6	8	11	21.21	0.00	1
2014	6	8	12	23.20	0.00	1
2014	6	8	13	23.92	0.00	1
2014	6	8	14	23.03	0.00	1
2014	6	8	15	38.66	0.00	1
2014	6	8	16	40.45	0.00	1
2014	6	8	17	39.54	0.00	1
2014	6	8	18	31.51	0.00	1
2014	6	8	19	33.25	0.00	1
2014	6	8	20	32.50	0.00	1
2014	6	8	21	31.83	0.00	1
2014	6	8	22	32.11	0.00	1
2014	6	8	23	27.32	0.00	1
2014	6	9	0	20.22	0.00	1
2014	6	9	1	14.95	0.00	1
2014	6	9	2	11.98	0.00	1
2014	6	9	3	14.48	0.00	1
2014	6	9	4	17.26	0.00	1
2014	6	9	5	19.72	0.00	1
2014	6	9	6	19.17	0.00	1
2014	6	9	7	21.27	0.00	1
2014	6	9	8	21.47	0.00	1
2014	6	9	9	22.91	0.00	1
2014	6	9	10	19.95	0.00	1
2014	6	9	11	20.00	0.00	1
2014	6	9	12	20.13	0.00	1
2014	6	9	13	21.47	0.00	1
2014	6	9	14	20.21	0.00	1
2014	6	9	15	21.90	0.00	1
2014	6	9	16	23.37	0.00	1
2014	6	9	17	27.32	0.00	1
2014	6	9	18	28.53	0.00	1
2014	6	9	19	31.88	0.00	1
2014	6	9	20	30.12	0.00	1
2014	6	9	21	30.00	0.00	1
2014	6	9	22	29.43	0.00	1
2014	6	9	23	27.02	0.00	1
2014	6	10	0	24.59	0.00	1
2014	6	10	1	21.25	0.00	1
2014	6	10	2	18.17	0.00	1
2014	6	10	3	15.51	0.00	1
2014	6	10	4	16.89	0.00	1
2014	6	10	5	20.02	0.00	1
2014	6	10	6	20.90	0.00	1
2014	6	10	7	25.89	0.00	1
2014	6	10	8	28.49	0.00	1
2014	6	10	9	29.24	0.00	1
2014	6	10	10	30.46	0.00	1
2014	6	10	11	33.48	0.00	1
2014	6	10	12	34.76	0.00	1
2014	6	10	13	38.44	0.00	1
2014	6	10	14	41.99	0.00	1
2014	6	10	15	46.32	0.00	1
2014	6	10	16	52.30	0.00	1
2014	6	10	17	55.37	0.00	1
2014	6	10	18	57.76	0.00	1
2014	6	10	19	56.62	0.00	1
2014	6	10	20	60.10	0.00	1
2014	6	10	21	58.16	0.00	1
2014	6	10	22	53.97	0.00	1
2014	6	10	23	45.71	0.00	1
2014	6	11	0	35.31	0.00	1
2014	6	11	1	40.91	0.00	1
2014	6	11	2	46.35	0.00	1
2014	6	11	3	54.29	0.00	1
2014	6	11	4	55.78	0.00	1
2014	6	11	5	58.49	0.00	1
2014	6	11	6	59.07	0.00	1
2014	6	11	7	62.65	0.00	1
2014	6	11	8	64.62	0.00	1
2014	6	11	9	68.00	0.00	1
2014	6	11	10	68.90	0.00	1
2014	6	11	11	66.05	0.00	1
2014	6	11	12	62.92	0.00	1
2014	6	11	13	57.25	0.00	1
2014	6	11	14	50.85	0.00	1
2014	6	11	15	40.75	0.00	1
2014	6	11	16	40.17	0.00	1
2014	6	11	17	39.26	0.00	1
2014	6	11	18	25.59	0.00	1
2014	6	11	19	20.90	0.00	1
2014	6	11	20	19.49	0.00	1
2014	6	11	21	18.10	0.00	1
2014	6	11	22	16.83	0.00	1
2014	6	11	23	13.83	0.00	1
2014	6	12	0	13.12	0.00	1
2014	6	12	1	13.43	0.00	1
2014	6	12	2	13.09	0.00	1
2014	6	12	3	14.46	0.00	1
2014	6	12	4	18.85	0.00	1
2014	6	12	5	23.66	0.00	1
2014	6	12	6	31.01	0.00	1
2014	6	12	7	36.95	0.00	1
2014	6	12	8	34.76	0.00	1
2014	6	12	9	35.64	0.00	1
2014	6	12	10	36.59	0.00	1
2014	6	12	11	35.10	0.00	1
2014	6	12	12	33.99	0.00	1
2014	6	12	13	34.29	0.00	1
2014	6	12	14	34.83	0.00	1
2014	6	12	15	35.18	0.00	1
2014	6	12	16	33.77	0.00	1
2014	6	12	17	30.28	0.00	1
2014	6	12	18	25.10	0.00	1
2014	6	12	19	21.21	0.00	1
2014	6	12	20	17.36	0.00	1
2014	6	12	21	14.39	0.00	1
2014	6	12	22	11.82	0.00	1
2014	6	12	23	12.39	0.00	1
2014	6	13	0	13.05	0.00	1
2014	6	13	1	11.93	0.00	1
2014	6	13	2	14.66	0.00	1
2014	6	13	3	16.93	0.00	1
2014	6	13	4	19.84	0.00	1
2014	6	13	5	26.78	0.00	1
2014	6	13	6	31.05	0.00	1
2014	6	13	7	36.25	0.00	1
2014	6	13	8	39.30	0.00	1
2014	6	13	9	42.64	0.00	1
2014	6	13	10	47.14	0.00	1
2014	6	13	11	54.62	0.00	1
2014	6	13	12	57.14	0.00	1
2014	6	13	13	53.53	0.00	1
2014	6	13	14	47.29	0.00	1
2014	6	13	15	51.43	0.00	1
2014	6	13	16	55.58	0.00	1
2014	6	13	17	52.96	0.00	1
2014	6	13	18	46.05	0.00	1
2014	6	13	19	36.37	0.00	1
2014	6	13	20	28.30	0.00	1
