date,year,month,day,hour,value
1/1/2011,2011,1,1,0,-999
1/1/2011,2011,1,1,1,-999
1/1/2011,2011,1,1,2,-999
1/1/2011,2011,1,1,3,-999
1/1/2011,2011,1,1,4,-999
1/1/2011,2011,1,1,5,-999
1/1/2011,2011,1,1,6,-999
1/1/2011,2011,1,1,7,-999
1/1/2011,2011,1,1,8,-999
1/1/2011,2011,1,1,9,-999
1/1/2011,2011,1,1,10,-999
1/1/2011,2011,1,1,11,-999
1/1/2011,2011,1,1,12,-999
1/1/2011,2011,1,1,13,-999
1/1/2011,2011,1,1,14,-999
1/1/2011,2011,1,1,15,-999
1/1/2011,2011,1,1,16,-999
1/1/2011,2011,1,1,17,-999
1/1/2011,2011,1,1,18,-999
1/1/2011,2011,1,1,19,-999
1/1/2011,2011,1,1,20,-999
1/1/2011,2011,1,1,21,-999
1/1/2011,2011,1,1,22,-999
1/1/2011,2011,1,1,23,36
1/2/2011,2011,1,2,0,31
1/2/2011,2011,1,2,1,20
1/2/2011,2011,1,2,2,19
1/2/2011,2011,1,2,3,18
1/2/2011,2011,1,2,4,17
1/2/2011,2011,1,2,5,14
1/2/2011,2011,1,2,6,14
1/2/2011,2011,1,2,7,22
1/2/2011,2011,1,2,8,22
1/2/2011,2011,1,2,9,25
1/2/2011,2011,1,2,10,24
1/2/2011,2011,1,2,11,31
1/2/2011,2011,1,2,12,37
1/2/2011,2011,1,2,13,35
1/2/2011,2011,1,2,14,32
1/2/2011,2011,1,2,15,37
1/2/2011,2011,1,2,16,40
1/2/2011,2011,1,2,17,52
1/2/2011,2011,1,2,18,63
1/2/2011,2011,1,2,19,72
1/2/2011,2011,1,2,20,76
1/2/2011,2011,1,2,21,76
1/2/2011,2011,1,2,22,67
1/2/2011,2011,1,2,23,65
1/3/2011,2011,1,3,0,78
1/3/2011,2011,1,3,1,85
1/3/2011,2011,1,3,2,143
1/3/2011,2011,1,3,3,181
1/3/2011,2011,1,3,4,188
1/3/2011,2011,1,3,5,167
1/3/2011,2011,1,3,6,173
1/3/2011,2011,1,3,7,155
1/3/2011,2011,1,3,8,124
1/3/2011,2011,1,3,9,105
1/3/2011,2011,1,3,10,87
1/3/2011,2011,1,3,11,93
1/3/2011,2011,1,3,12,134
1/3/2011,2011,1,3,13,164
1/3/2011,2011,1,3,14,180
1/3/2011,2011,1,3,15,184
1/3/2011,2011,1,3,16,175
1/3/2011,2011,1,3,17,188
1/3/2011,2011,1,3,18,255
1/3/2011,2011,1,3,19,286
1/3/2011,2011,1,3,20,225
1/3/2011,2011,1,3,21,234
1/3/2011,2011,1,3,22,226
1/3/2011,2011,1,3,23,233
1/4/2011,2011,1,4,0,275
1/4/2011,2011,1,4,1,153
1/4/2011,2011,1,4,2,121
1/4/2011,2011,1,4,3,77
1/4/2011,2011,1,4,4,64
1/4/2011,2011,1,4,5,67
1/4/2011,2011,1,4,6,67
1/4/2011,2011,1,4,7,59
1/4/2011,2011,1,4,8,74
1/4/2011,2011,1,4,9,89
1/4/2011,2011,1,4,10,96
1/4/2011,2011,1,4,11,96
1/4/2011,2011,1,4,12,85
1/4/2011,2011,1,4,13,84
1/4/2011,2011,1,4,14,90
1/4/2011,2011,1,4,15,61
1/4/2011,2011,1,4,16,65
1/4/2011,2011,1,4,17,73
1/4/2011,2011,1,4,18,68
1/4/2011,2011,1,4,19,58
1/4/2011,2011,1,4,20,53
1/4/2011,2011,1,4,21,46
1/4/2011,2011,1,4,22,38
1/4/2011,2011,1,4,23,28
1/5/2011,2011,1,5,0,31
1/5/2011,2011,1,5,1,24
1/5/2011,2011,1,5,2,21
1/5/2011,2011,1,5,3,27
1/5/2011,2011,1,5,4,23
1/5/2011,2011,1,5,5,24
1/5/2011,2011,1,5,6,21
1/5/2011,2011,1,5,7,19
1/5/2011,2011,1,5,8,21
1/5/2011,2011,1,5,9,19
1/5/2011,2011,1,5,10,21
1/5/2011,2011,1,5,11,18
1/5/2011,2011,1,5,12,19
1/5/2011,2011,1,5,13,16
1/5/2011,2011,1,5,14,18
1/5/2011,2011,1,5,15,18
1/5/2011,2011,1,5,16,16
1/5/2011,2011,1,5,17,10
1/5/2011,2011,1,5,18,16
1/5/2011,2011,1,5,19,17
1/5/2011,2011,1,5,20,17
1/5/2011,2011,1,5,21,30
1/5/2011,2011,1,5,22,12
1/5/2011,2011,1,5,23,13
1/6/2011,2011,1,6,0,17
1/6/2011,2011,1,6,1,10
1/6/2011,2011,1,6,2,12
1/6/2011,2011,1,6,3,13
1/6/2011,2011,1,6,4,13
1/6/2011,2011,1,6,5,9
1/6/2011,2011,1,6,6,6
1/6/2011,2011,1,6,7,9
1/6/2011,2011,1,6,8,14
1/6/2011,2011,1,6,9,14
1/6/2011,2011,1,6,10,13
1/6/2011,2011,1,6,11,18
1/6/2011,2011,1,6,12,15
1/6/2011,2011,1,6,13,18
1/6/2011,2011,1,6,14,13
1/6/2011,2011,1,6,15,13
1/6/2011,2011,1,6,16,20
1/6/2011,2011,1,6,17,21
1/6/2011,2011,1,6,18,22
1/6/2011,2011,1,6,19,27
1/6/2011,2011,1,6,20,21
1/6/2011,2011,1,6,21,28
1/6/2011,2011,1,6,22,22
1/6/2011,2011,1,6,23,18
1/7/2011,2011,1,7,0,17
1/7/2011,2011,1,7,1,16
1/7/2011,2011,1,7,2,27
1/7/2011,2011,1,7,3,17
1/7/2011,2011,1,7,4,13
1/7/2011,2011,1,7,5,23
1/7/2011,2011,1,7,6,27
1/7/2011,2011,1,7,7,44
1/7/2011,2011,1,7,8,24
1/7/2011,2011,1,7,9,32
1/7/2011,2011,1,7,10,40
1/7/2011,2011,1,7,11,43
1/7/2011,2011,1,7,12,51
1/7/2011,2011,1,7,13,48
1/7/2011,2011,1,7,14,56
1/7/2011,2011,1,7,15,56
1/7/2011,2011,1,7,16,54
1/7/2011,2011,1,7,17,69
1/7/2011,2011,1,7,18,79
1/7/2011,2011,1,7,19,79
1/7/2011,2011,1,7,20,92
1/7/2011,2011,1,7,21,86
1/7/2011,2011,1,7,22,109
1/7/2011,2011,1,7,23,120
1/8/2011,2011,1,8,0,126
1/8/2011,2011,1,8,1,156
1/8/2011,2011,1,8,2,156
1/8/2011,2011,1,8,3,173
1/8/2011,2011,1,8,4,181
1/8/2011,2011,1,8,5,118
1/8/2011,2011,1,8,6,79
1/8/2011,2011,1,8,7,25
1/8/2011,2011,1,8,8,19
1/8/2011,2011,1,8,9,16
1/8/2011,2011,1,8,10,21
1/8/2011,2011,1,8,11,20
1/8/2011,2011,1,8,12,23
1/8/2011,2011,1,8,13,26
1/8/2011,2011,1,8,14,17
1/8/2011,2011,1,8,15,-999
1/8/2011,2011,1,8,16,-999
1/8/2011,2011,1,8,17,-999
1/8/2011,2011,1,8,18,-999
1/8/2011,2011,1,8,19,-999
1/8/2011,2011,1,8,20,-999
1/8/2011,2011,1,8,21,-999
1/8/2011,2011,1,8,22,-999
1/8/2011,2011,1,8,23,-999
1/9/2011,2011,1,9,0,-999
1/9/2011,2011,1,9,1,-999
1/9/2011,2011,1,9,2,-999
1/9/2011,2011,1,9,3,-999
1/9/2011,2011,1,9,4,-999
1/9/2011,2011,1,9,5,-999
1/9/2011,2011,1,9,6,-999
1/9/2011,2011,1,9,7,-999
1/9/2011,2011,1,9,8,-999
1/9/2011,2011,1,9,9,-999
1/9/2011,2011,1,9,10,-999
1/9/2011,2011,1,9,11,-999
1/9/2011,2011,1,9,12,-999
1/9/2011,2011,1,9,13,-999
1/9/2011,2011,1,9,14,-999
1/9/2011,2011,1,9,15,-999
1/9/2011,2011,1,9,16,-999
1/9/2011,2011,1,9,17,-999
1/9/2011,2011,1,9,18,-999
1/9/2011,2011,1,9,19,-999
1/9/2011,2011,1,9,20,-999
1/9/2011,2011,1,9,21,-999
1/9/2011,2011,1,9,22,-999
1/9/2011,2011,1,9,23,-999
1/10/2011,2011,1,10,0,-999
1/10/2011,2011,1,10,1,-999
1/10/2011,2011,1,10,2,-999
1/10/2011,2011,1,10,3,-999
1/10/2011,2011,1,10,4,-999
1/10/2011,2011,1,10,5,-999
1/10/2011,2011,1,10,6,-999
1/10/2011,2011,1,10,7,-999
1/10/2011,2011,1,10,8,-999
1/10/2011,2011,1,10,9,-999
1/10/2011,2011,1,10,10,-999
1/10/2011,2011,1,10,11,-999
1/10/2011,2011,1,10,12,-999
1/10/2011,2011,1,10,13,-999
1/10/2011,2011,1,10,14,-999
1/10/2011,2011,1,10,15,43
1/10/2011,2011,1,10,16,50
1/10/2011,2011,1,10,17,70
1/10/2011,2011,1,10,18,69
1/10/2011,2011,1,10,19,88
1/10/2011,2011,1,10,20,106
1/10/2011,2011,1,10,21,115
1/10/2011,2011,1,10,22,100
1/10/2011,2011,1,10,23,105
1/11/2011,2011,1,11,0,76
1/11/2011,2011,1,11,1,33
1/11/2011,2011,1,11,2,29
1/11/2011,2011,1,11,3,26
1/11/2011,2011,1,11,4,19
1/11/2011,2011,1,11,5,18
1/11/2011,2011,1,11,6,13
1/11/2011,2011,1,11,7,14
1/11/2011,2011,1,11,8,15
1/11/2011,2011,1,11,9,18
1/11/2011,2011,1,11,10,21
1/11/2011,2011,1,11,11,21
1/11/2011,2011,1,11,12,16
1/11/2011,2011,1,11,13,8
1/11/2011,2011,1,11,14,18
1/11/2011,2011,1,11,15,12
1/11/2011,2011,1,11,16,13
1/11/2011,2011,1,11,17,19
1/11/2011,2011,1,11,18,21
1/11/2011,2011,1,11,19,20
1/11/2011,2011,1,11,20,22
1/11/2011,2011,1,11,21,37
1/11/2011,2011,1,11,22,54
1/11/2011,2011,1,11,23,45
1/12/2011,2011,1,12,0,24
1/12/2011,2011,1,12,1,35
1/12/2011,2011,1,12,2,30
1/12/2011,2011,1,12,3,34
1/12/2011,2011,1,12,4,37
1/12/2011,2011,1,12,5,49
1/12/2011,2011,1,12,6,62
1/12/2011,2011,1,12,7,59
1/12/2011,2011,1,12,8,74
1/12/2011,2011,1,12,9,61
1/12/2011,2011,1,12,10,86
1/12/2011,2011,1,12,11,71
1/12/2011,2011,1,12,12,56
1/12/2011,2011,1,12,13,79
1/12/2011,2011,1,12,14,81
1/12/2011,2011,1,12,15,89
1/12/2011,2011,1,12,16,45
1/12/2011,2011,1,12,17,55
1/12/2011,2011,1,12,18,49
1/12/2011,2011,1,12,19,66
1/12/2011,2011,1,12,20,96
1/12/2011,2011,1,12,21,100
1/12/2011,2011,1,12,22,124
1/12/2011,2011,1,12,23,144
1/13/2011,2011,1,13,0,252
1/13/2011,2011,1,13,1,244
1/13/2011,2011,1,13,2,204
1/13/2011,2011,1,13,3,166
1/13/2011,2011,1,13,4,138
1/13/2011,2011,1,13,5,149
1/13/2011,2011,1,13,6,139
1/13/2011,2011,1,13,7,168
1/13/2011,2011,1,13,8,165
1/13/2011,2011,1,13,9,123
1/13/2011,2011,1,13,10,125
1/13/2011,2011,1,13,11,111
1/13/2011,2011,1,13,12,79
1/13/2011,2011,1,13,13,51
1/13/2011,2011,1,13,14,69
1/13/2011,2011,1,13,15,75
1/13/2011,2011,1,13,16,60
1/13/2011,2011,1,13,17,62
1/13/2011,2011,1,13,18,74
1/13/2011,2011,1,13,19,95
1/13/2011,2011,1,13,20,120
1/13/2011,2011,1,13,21,125
1/13/2011,2011,1,13,22,95
1/13/2011,2011,1,13,23,27
1/14/2011,2011,1,14,0,25
1/14/2011,2011,1,14,1,25
1/14/2011,2011,1,14,2,18
1/14/2011,2011,1,14,3,12
1/14/2011,2011,1,14,4,17
1/14/2011,2011,1,14,5,14
1/14/2011,2011,1,14,6,15
1/14/2011,2011,1,14,7,16
1/14/2011,2011,1,14,8,19
1/14/2011,2011,1,14,9,20
1/14/2011,2011,1,14,10,21
1/14/2011,2011,1,14,11,20
1/14/2011,2011,1,14,12,14
1/14/2011,2011,1,14,13,18
1/14/2011,2011,1,14,14,20
1/14/2011,2011,1,14,15,13
1/14/2011,2011,1,14,16,16
1/14/2011,2011,1,14,17,21
1/14/2011,2011,1,14,18,20
1/14/2011,2011,1,14,19,13
1/14/2011,2011,1,14,20,13
1/14/2011,2011,1,14,21,13
1/14/2011,2011,1,14,22,12
1/14/2011,2011,1,14,23,11
1/15/2011,2011,1,15,0,12
1/15/2011,2011,1,15,1,15
1/15/2011,2011,1,15,2,12
1/15/2011,2011,1,15,3,12
1/15/2011,2011,1,15,4,9
1/15/2011,2011,1,15,5,10
1/15/2011,2011,1,15,6,11
