date,year,month,day,hour,value
1/1/2018,2018,1,1,0,26.69
1/1/2018,2018,1,1,0,24.56
1/1/2018,2018,1,1,1,33.54
1/1/2018,2018,1,1,2,45.43
1/1/2018,2018,1,1,3,58.41
1/1/2018,2018,1,1,4,68.65
1/1/2018,2018,1,1,5,66.52
1/1/2018,2018,1,1,6,59.72
1/1/2018,2018,1,1,7,60.07
1/1/2018,2018,1,1,8,59.30
1/1/2018,2018,1,1,9,55.48
1/1/2018,2018,1,1,10,72.55
1/1/2018,2018,1,1,18,38.62
1/1/2018,2018,1,1,19,33.96
1/1/2018,2018,1,1,20,29.68
1/1/2018,2018,1,1,21,24.47
1/1/2018,2018,1,1,22,19.45
1/1/2018,2018,1,1,23,16.91
1/2/2018,2018,1,2,0,17.15
1/2/2018,2018,1,2,1,22.74
1/2/2018,2018,1,2,2,33.56
1/2/2018,2018,1,2,3,48.04
1/2/2018,2018,1,2,4,55.54
1/2/2018,2018,1,2,5,54.10
1/2/2018,2018,1,2,6,51.09
1/2/2018,2018,1,2,7,49.45
1/2/2018,2018,1,2,8,53.53
1/2/2018,2018,1,2,9,48.70
1/2/2018,2018,1,2,10,48.41
1/2/2018,2018,1,2,11,49.98
1/2/2018,2018,1,2,12,48.04
1/2/2018,2018,1,2,13,46.81
1/2/2018,2018,1,2,14,45.99
1/2/2018,2018,1,2,15,45.47
1/2/2018,2018,1,2,16,39.91
1/2/2018,2018,1,2,17,40.56
1/2/2018,2018,1,2,18,37.60
1/2/2018,2018,1,2,19,27.41
1/2/2018,2018,1,2,20,21.48
1/2/2018,2018,1,2,21,18.57
1/2/2018,2018,1,2,22,14.02
1/2/2018,2018,1,2,23,14.07
1/3/2018,2018,1,3,0,13.11
1/3/2018,2018,1,3,1,14.17
1/3/2018,2018,1,3,2,13.24
1/3/2018,2018,1,3,3,18.51
1/3/2018,2018,1,3,4,24.84
1/3/2018,2018,1,3,5,23.00
1/3/2018,2018,1,3,6,18.20
1/3/2018,2018,1,3,7,15.38
1/3/2018,2018,1,3,8,14.76
1/3/2018,2018,1,3,9,15.11
1/3/2018,2018,1,3,10,15.61
1/3/2018,2018,1,3,11,15.81
1/3/2018,2018,1,3,12,13.13
1/3/2018,2018,1,3,13,12.33
1/3/2018,2018,1,3,14,13.52
1/3/2018,2018,1,3,15,14.19
1/3/2018,2018,1,3,16,19.34
1/3/2018,2018,1,3,17,20.48
1/3/2018,2018,1,3,18,19.02
1/3/2018,2018,1,3,19,15.35
1/3/2018,2018,1,3,20,11.03
1/3/2018,2018,1,3,21,10.27
1/3/2018,2018,1,3,22,9.53
1/3/2018,2018,1,3,23,9.91
1/4/2018,2018,1,4,0,11.72
1/4/2018,2018,1,4,1,12.07
1/4/2018,2018,1,4,2,17.51
1/4/2018,2018,1,4,3,19.63
1/4/2018,2018,1,4,4,25.33
1/4/2018,2018,1,4,5,23.18
1/4/2018,2018,1,4,6,22.28
1/4/2018,2018,1,4,7,23.24
1/4/2018,2018,1,4,8,21.44
1/4/2018,2018,1,4,9,19.81
1/4/2018,2018,1,4,10,18.30
1/4/2018,2018,1,4,11,18.28
1/4/2018,2018,1,4,12,19.29
1/4/2018,2018,1,4,13,19.13
1/4/2018,2018,1,4,14,22.00
1/4/2018,2018,1,4,15,23.28
1/4/2018,2018,1,4,16,26.88
1/4/2018,2018,1,4,17,24.06
1/4/2018,2018,1,4,18,28.32
1/4/2018,2018,1,4,19,23.42
1/4/2018,2018,1,4,20,17.71
1/4/2018,2018,1,4,21,16.46
1/4/2018,2018,1,4,22,14.87
1/4/2018,2018,1,4,23,15.93
1/5/2018,2018,1,5,0,14.79
1/5/2018,2018,1,5,1,16.94
1/5/2018,2018,1,5,2,20.25
1/5/2018,2018,1,5,3,22.09
1/5/2018,2018,1,5,4,31.14
1/5/2018,2018,1,5,5,33.73
1/5/2018,2018,1,5,6,35.72
1/5/2018,2018,1,5,7,32.93
1/5/2018,2018,1,5,8,33.95
1/5/2018,2018,1,5,9,34.02
1/5/2018,2018,1,5,10,33.85
1/5/2018,2018,1,5,11,35.64
1/5/2018,2018,1,5,12,34.35
1/5/2018,2018,1,5,13,32.23
1/5/2018,2018,1,5,14,32.96
1/5/2018,2018,1,5,15,35.58
1/5/2018,2018,1,5,16,37.18
1/5/2018,2018,1,5,17,43.00
1/5/2018,2018,1,5,18,43.98
1/5/2018,2018,1,5,19,39.53
1/5/2018,2018,1,5,20,32.44
1/5/2018,2018,1,5,21,26.62
1/5/2018,2018,1,5,22,21.62
1/5/2018,2018,1,5,23,20.60
1/6/2018,2018,1,6,0,21.81
1/6/2018,2018,1,6,1,23.23
1/6/2018,2018,1,6,2,30.60
1/6/2018,2018,1,6,3,42.58
1/6/2018,2018,1,6,4,56.16
1/6/2018,2018,1,6,5,59.75
1/6/2018,2018,1,6,6,61.60
1/6/2018,2018,1,6,7,55.71
1/6/2018,2018,1,6,8,45.41
1/6/2018,2018,1,6,9,40.44
1/6/2018,2018,1,6,10,37.30
1/6/2018,2018,1,6,11,36.59
1/6/2018,2018,1,6,12,30.78
1/6/2018,2018,1,6,13,27.37
1/6/2018,2018,1,6,14,27.87
1/6/2018,2018,1,6,15,24.47
1/6/2018,2018,1,6,16,27.24
1/6/2018,2018,1,6,17,34.07
1/6/2018,2018,1,6,18,30.01
1/6/2018,2018,1,6,19,24.39
1/6/2018,2018,1,6,20,21.95
1/6/2018,2018,1,6,21,17.65
1/6/2018,2018,1,6,22,18.26
1/6/2018,2018,1,6,23,18.34
1/7/2018,2018,1,7,0,19.33
1/7/2018,2018,1,7,1,20.65
1/7/2018,2018,1,7,2,29.51
1/7/2018,2018,1,7,3,38.67
1/7/2018,2018,1,7,4,49.63
1/7/2018,2018,1,7,5,46.64
1/7/2018,2018,1,7,6,50.31
1/7/2018,2018,1,7,7,50.91
1/7/2018,2018,1,7,8,55.55
1/7/2018,2018,1,7,9,55.85
1/7/2018,2018,1,7,10,54.73
1/7/2018,2018,1,7,11,52.17
1/7/2018,2018,1,7,12,51.00
1/7/2018,2018,1,7,13,46.48
1/7/2018,2018,1,7,14,46.62
1/7/2018,2018,1,7,15,48.86
1/7/2018,2018,1,7,16,48.80
1/7/2018,2018,1,7,17,53.72
1/7/2018,2018,1,7,18,53.05
1/7/2018,2018,1,7,19,53.88
1/7/2018,2018,1,7,20,55.79
1/7/2018,2018,1,7,21,50.75
1/7/2018,2018,1,7,22,42.33
1/7/2018,2018,1,7,23,36.30
1/8/2018,2018,1,8,0,34.65
1/8/2018,2018,1,8,1,33.39
1/8/2018,2018,1,8,2,36.15
1/8/2018,2018,1,8,3,36.96
1/8/2018,2018,1,8,4,32.90
1/8/2018,2018,1,8,5,36.36
1/8/2018,2018,1,8,6,32.31
1/8/2018,2018,1,8,7,29.74
1/8/2018,2018,1,8,8,25.36
1/8/2018,2018,1,8,9,28.46
1/8/2018,2018,1,8,10,29.03
1/8/2018,2018,1,8,11,26.25
1/8/2018,2018,1,8,12,20.33
1/8/2018,2018,1,8,13,18.83
1/8/2018,2018,1,8,14,19.87
1/8/2018,2018,1,8,15,23.18
1/8/2018,2018,1,8,16,18.99
1/8/2018,2018,1,8,17,15.96
1/8/2018,2018,1,8,18,14.04
1/8/2018,2018,1,8,19,15.12
1/8/2018,2018,1,8,20,12.02
1/8/2018,2018,1,8,21,12.03
1/8/2018,2018,1,8,22,12.04
1/8/2018,2018,1,8,23,11.24
1/9/2018,2018,1,9,0,11.24
1/9/2018,2018,1,9,1,10.08
1/9/2018,2018,1,9,2,11.28
1/9/2018,2018,1,9,3,10.72
1/9/2018,2018,1,9,4,9.48
1/9/2018,2018,1,9,5,10.38
1/9/2018,2018,1,9,6,11.42
1/9/2018,2018,1,9,7,11.03
1/9/2018,2018,1,9,8,11.21
1/9/2018,2018,1,9,9,10.20
