date,year,month,day,hour,value
1/1/2014,2014,1,1,0,53
1/1/2014,2014,1,1,1,65
1/1/2014,2014,1,1,2,70
1/1/2014,2014,1,1,3,79
1/1/2014,2014,1,1,4,92
1/1/2014,2014,1,1,5,106
1/1/2014,2014,1,1,6,75
1/1/2014,2014,1,1,7,58
1/1/2014,2014,1,1,8,33
1/1/2014,2014,1,1,9,51
1/1/2014,2014,1,1,10,32
1/1/2014,2014,1,1,11,23
1/1/2014,2014,1,1,12,28
1/1/2014,2014,1,1,13,23
1/1/2014,2014,1,1,14,24
1/1/2014,2014,1,1,15,26
1/1/2014,2014,1,1,16,26
1/1/2014,2014,1,1,17,27
1/1/2014,2014,1,1,18,43
1/1/2014,2014,1,1,19,62
1/1/2014,2014,1,1,20,70
1/1/2014,2014,1,1,21,81
1/1/2014,2014,1,1,22,111
1/1/2014,2014,1,1,23,144
1/2/2014,2014,1,2,0,170
1/2/2014,2014,1,2,1,174
1/2/2014,2014,1,2,2,174
1/2/2014,2014,1,2,3,172
1/2/2014,2014,1,2,4,149
1/2/2014,2014,1,2,5,166
1/2/2014,2014,1,2,6,187
1/2/2014,2014,1,2,7,107
1/2/2014,2014,1,2,8,114
1/2/2014,2014,1,2,9,108
1/2/2014,2014,1,2,10,102
1/2/2014,2014,1,2,11,95
1/2/2014,2014,1,2,12,127
1/2/2014,2014,1,2,13,125
1/2/2014,2014,1,2,14,128
1/2/2014,2014,1,2,15,146
1/2/2014,2014,1,2,16,165
1/2/2014,2014,1,2,17,173
1/2/2014,2014,1,2,18,195
1/2/2014,2014,1,2,19,239
1/2/2014,2014,1,2,20,232
1/2/2014,2014,1,2,21,242
1/2/2014,2014,1,2,22,269
1/2/2014,2014,1,2,23,264
1/3/2014,2014,1,3,0,220
1/3/2014,2014,1,3,1,146
1/3/2014,2014,1,3,2,34
1/3/2014,2014,1,3,3,34
1/3/2014,2014,1,3,4,35
1/3/2014,2014,1,3,5,45
1/3/2014,2014,1,3,6,43
