date,year,month,day,hour,value
1/1/2012,2012,1,1,0,303
1/1/2012,2012,1,1,1,215
1/1/2012,2012,1,1,2,222
1/1/2012,2012,1,1,3,85
1/1/2012,2012,1,1,4,38
1/1/2012,2012,1,1,5,23
1/1/2012,2012,1,1,6,19
1/1/2012,2012,1,1,7,14
1/1/2012,2012,1,1,8,16
1/1/2012,2012,1,1,9,21
1/1/2012,2012,1,1,10,22
1/1/2012,2012,1,1,11,22
1/1/2012,2012,1,1,12,17
1/1/2012,2012,1,1,13,22
1/1/2012,2012,1,1,14,29
1/1/2012,2012,1,1,15,39
1/1/2012,2012,1,1,16,42
1/1/2012,2012,1,1,17,55
1/1/2012,2012,1,1,18,55
1/1/2012,2012,1,1,19,72
1/1/2012,2012,1,1,20,81
1/1/2012,2012,1,1,21,80
1/1/2012,2012,1,1,22,128
1/1/2012,2012,1,1,23,114
1/2/2012,2012,1,2,0,97
1/2/2012,2012,1,2,1,79
1/2/2012,2012,1,2,2,88
1/2/2012,2012,1,2,3,87
1/2/2012,2012,1,2,4,98
1/2/2012,2012,1,2,5,99
1/2/2012,2012,1,2,6,100
1/2/2012,2012,1,2,7,104
1/2/2012,2012,1,2,8,131
1/2/2012,2012,1,2,9,134
1/2/2012,2012,1,2,10,169
1/2/2012,2012,1,2,11,133
1/2/2012,2012,1,2,12,39
1/2/2012,2012,1,2,13,12
1/2/2012,2012,1,2,14,19
1/2/2012,2012,1,2,15,14
1/2/2012,2012,1,2,16,13
1/2/2012,2012,1,2,17,13
1/2/2012,2012,1,2,18,16
1/2/2012,2012,1,2,19,8
1/2/2012,2012,1,2,20,10
1/2/2012,2012,1,2,21,27
1/2/2012,2012,1,2,22,18
1/2/2012,2012,1,2,23,14
1/3/2012,2012,1,3,0,16
1/3/2012,2012,1,3,1,17
1/3/2012,2012,1,3,2,11
1/3/2012,2012,1,3,3,11
1/3/2012,2012,1,3,4,12
1/3/2012,2012,1,3,5,15
1/3/2012,2012,1,3,6,17
1/3/2012,2012,1,3,7,14
1/3/2012,2012,1,3,8,16
1/3/2012,2012,1,3,9,18
1/3/2012,2012,1,3,10,24
1/3/2012,2012,1,3,11,16
1/3/2012,2012,1,3,12,18
1/3/2012,2012,1,3,13,13
1/3/2012,2012,1,3,14,23
1/3/2012,2012,1,3,15,13
1/3/2012,2012,1,3,16,11
1/3/2012,2012,1,3,17,8
1/3/2012,2012,1,3,18,19
1/3/2012,2012,1,3,19,11
1/3/2012,2012,1,3,20,12
1/3/2012,2012,1,3,21,10
1/3/2012,2012,1,3,22,16
1/3/2012,2012,1,3,23,14
1/4/2012,2012,1,4,0,13
1/4/2012,2012,1,4,1,10
1/4/2012,2012,1,4,2,11
1/4/2012,2012,1,4,3,18
1/4/2012,2012,1,4,4,13
1/4/2012,2012,1,4,5,13
1/4/2012,2012,1,4,6,15
